2001-07-08,"['[\'Under pressure over his revelation that he works with the controversial Italian trainer Michele Ferrari , Lance Armstrong last night stated : "" He has never discussed EPO [ erythropoietin ] with me\'', 'Armstrong added last night that Ferrari \\\'s "" primary role has always been limited "" and that he has worked with Ferrari when his regular coach Chris Carmichael was not in Europe .\'', 'Armstrong confirmed he has worked with Ferrari since 1995 "" on dieting , altitude preparation , hypoxic training and the use of altitude tents , which are all natural methods of improvement "" .\']']"
2001-07-09,"[""['On Monday in Antwerp he and his Crédit Agricole team , led last year by Chris Boardman , had completely failed to realise that Wauters was in contention for the yellow jersey .'"", ""July 9 : Armstrong denies using blood booster Former champion remains strong under drug allegations .'"", 'Armstrong confirmed he has worked with Ferrari since 1995 "" on dieting , altitude preparation , hypoxic training and the use of altitude tents , which are all natural methods of improvement "" .\'', ""Lance Armstrong , the American chasing a hat - trick of Tour wins this year , finished in the main pack of riders to stay in strong contention in a race that will be won and lost in the mountains rather than on the moderate climbs riders faced today .']""]"
2001-07-10,"['[""Erik Zabel today won his second stage out of three in this year \'s Tour de France , but it was not enough to prevent Australian Stuart O\'Grady taking the yellow jersey after an enthralling run into Seraing ."", ""Zabel was always the likely favourite for the stage as none of the other sprinters made it over the hills in the front group of 100 , and he is a past master at a finish like yesterday \'s , at the top of a lengthy drag ."", ""When he launched his winning effort , on his shoulder was Armstrong , no less , who was acutely aware that vital seconds can be won and lost in an uphill finish like yesterday \'s if even a small gap appears between the riders in the group .""', ""At the other end of affairs , David Millar slipped yesterday to the position of lanterne rouge , the name given to the rider who is last in the overall standings , even though he had his best stage of the race so far .'"", 'Meanwhile , the Anglo - Italian Max Sciandri , bronze medallist in the road race at the Atlanta Olympics , yesterday confirmed that he is among the 86 people who are likely to be investigated further by police following the mass raid by the drugs police at the Giro d\\\'Italia . ""\'', 'Lance Armstrong , the American chasing a hat - trick of Tour wins this year , finished in the main pack of riders to stay in strong contention in a race that will be won and lost in the mountains rather than on the moderate climbs riders faced today .\', ""At a mere 900 feet , the third - category climb of the Cte des Forges is a mere pimple compared with next week \'s Alpine and Pyrenean passes , yet the drag over its wooded summit provided a brief vignette of what may await this Tour ."", ""A group of a dozen drew ahead of the main field , the mini - breakaway including last year \'s top four : Lance Armstrong , Jan Ullrich , Joseba Beloki and Christophe Moreau , plus the 2000 King of the Mountains Santiago Botero .""]']"
2001-07-12,"['[""Armstrong \'s US Postal team lost ground in the team time trial on Thursday but there no surprises in the sixth stage , run over 211.5 kilometres from Commercy to Strasbourg ."", ""Yesterday \'s high - speed pile - up involving Lance Armstrong \'s US Postal team was indeed spectacular , but not as the race organisers would have intended ."", ""Round one of the duel between Armstrong and Germany \'s Jan Ullrich , the prologue time - trial , was a draw but yesterday \'s pile - up did not stop round two from going the Texan \'s way , as Ullrich \'s Telekom team dropped 24 seconds , with only a puncture to the points leader Erik Zabel to hinder them ."", ""\\x95 Italian police yesterday proved there is no sex discrimination in cycling by conducting a drugs search at nine hotels in Levico Terme being used by the 17 teams in the women \'s Giro d\'Italia ."", ""But Stuart O\'Grady did enough to keep the yellow jersey of race leader .""', ""When the Tour de France reintroduced the team time - trial in 2000 after a four - year absence much was made of the unique spectacle it creates : perfectly coordinated formations of nine riders in largely identical colours doing battle on spectacular aerodynamic machines .'"", ""With about 17 km left , the American Christian van de Velde lost control of his front wheel in the middle of the road .']""]"
2001-07-18,"['[""This is ominous : Armstrong \'s main purpose in choosing the Tour of Switzerland was to use Crans Montana as a dress rehearsal for the afternoon of 18 July , when the Tour de France includes its first mountain time trial since 1996 , between Grenoble and the Chamrousse ski station .""', 'The pack will be shuffled again in today \\\'s mountain time - trial to the Chamrousse ski station , high above Greno ble , where acting will have no place : this is not called the "" race of truth "" for nothing .\'', '"" I always say five or six , Johan says three or four , "" said Armstrong yesterday .\', ""As at l\'Alpe d\'Huez the previous day , Ullrich and Armstrong presented a contrast in styles .""', ""Lance Armstrong and his Belgian team manager Johan Bruyneel can not agree how many times the Texan looked over the 20-mile climb to this ski resort in the run - up to the Tour .'"", ""These were the only figures over which there was any doubt : by finishing a clear minute ahead of Jan Ullrich , Armstrong took his second stage win in two days and the Tour is now his to win or lose .']""]"
2001-07-23,"[""['This morning Jan Ullrich will give a press conference in his hotel in Pau , but as his PR man Luuc Eisenga put it - only half in jest - there is nothing to say .'"", ""Questioned over his relationship with the controversial trainer Michele Ferrari , Armstrong issued a statement two weeks ago denying that he had ever used the banned blood - booster erythropoietin , and the man who famously beat testicular cancer yesterday added that he had not used human growth hormone either .'"", 'On Monday Armstrong was adamant that Ferrari , with whom he has worked since 1995 , was "" a clean man . . .\', ""For the first time in a mountain stage of this Tour de France , Ullrich finished ahead of Lance Armstrong , sprinting in third behind the Spanish stage winner Roberto Laiseka and Italy \'s Wladimir Belli .""', ""It is a reflection of a new spirit of scepticism among those who follow the sport - which can even be heard from members of the general public - that no winner has ever been questioned so closely about drugs as Lance Armstrong , who now has his third Tour victory in his sights .']""]"
2001-07-24,"[""['Today Armstrong faces a more straightforward task : the longest stage of the race , across the hilly terrain of Aquitaine - mere molehills compared with the mountains he conquered last week .'"", ""In the Tour de France the process is now as firmly established as the fact that the finish comes after the start : first the dominating performances , then the questions about drugs .'"", ""It is a reflection of a new spirit of scepticism among those who follow the sport - which can even be heard from members of the general public - that no winner has ever been questioned so closely about drugs as Lance Armstrong , who now has his third Tour victory in his sights .'"", ""Joseba Beloki ( Esp )'"", ""5 Francois Simon ( Fra ) 6 Igor Gonzalez Galdeano ( Esp ) 7 Oscar Sevilla ( Esp )']""]"
2001-07-25,"['[""Two days after Lance Armstrong \'s vehement defence of his work with the controversial Italian coach Michele Ferrari , further allegations about the scientist emerged yesterday from another cyclist .""', 'Asked about the new allegations concerning the trainer he consults on diet , altitude training and the use of a depleted oxygen tent , Armstrong said yesterday : "" It \\\'s a story that is three years old .\', ""As well as pressures off the bike , the Texan was reminded yesterday that he can take nothing for granted until Sunday \'s finish in Paris ."", ""Voigt was a popular winner , however ; he held the yellow jersey briefly after the stage through the Vosges to Colmar and frequently takes part in long escapes like yesterday \'s ."", ""On Wednesday at Sarran , 130 miles to the south , Zabel again cut O\'Grady \'s lead by a single point when they finished eighth and ninth ; the Australian is just 11 points to the good and the chances are their contest will last as far as the Champs Elysées on Sunday .""', ""Joseba Beloki ( Esp )'"", ""5 Francois Simon ( Fra ) 6 Igor Gonzalez Galdeano ( Esp ) 7 Oscar Sevilla ( Esp )'"", ""an honest man . . .']""]"
2001-07-27,"[""['Lance Armstrong won his fourth stage of the current Tour de France today , tearing along the 61-kilometre time trial course from Montlucon to win by over a minute .'"", ""Yesterday afternoon Armstrong got off his bike here in St Amand - Montrond in the dead centre of France to be told that , at the end of a 61 km ( 38-mile ) time - trial , he had won his fourth stage of the Tour and increased his lead over Ullrich by more than a minute and a half .'"", 'Their opinion of Armstrong was summed up yesterday by a friend of mine , a German journalist covering his 19th Tour . ""\', ""The American was once again a class apart from his rivals , beating second - placed Igor Gonzlez Galdeano of Spain by one minute 24 seconds and Germany \'s Jan Ullrich by a further 15 seconds , according to provisional results .""', 'Only two issues remain to be settled in this Tour de France .\', ""The yellow jersey is Lance Armstrong \'s for the third year running , barring accidents .""', 'Lance Armstrong is looking fitter than ever .\', ""Lighter and stronger , with his body fat ratio surely as low as a healthy man \'s can go , he has spent the last three weeks outdoing his own already remarkable achievements and giving cycling fans memories that should live alongside the greatest moments from the long and vivid history of the Tour de France ."", ""There is flame in Armstrong \'s eyes and an implacable desire in his soul .""]']"
2001-07-29,"['[""He now looks certain to take his third Tour win when the race enters Paris next Sunday , but his battle with Ullrich was ferocious . \'""', 'Armstrong now holds a lead of six minutes 44 seconds with just two stages to go and barring outrageous misfortune he will go on to claim his third successive Tour de France win in Paris on Sunday .\', ""The green jersey will have to wait until Sunday , but in today \'s 38-mile time - trial through the beech forests used to make the vats for Bordeaux \'s wines , the Tour \'s other outstanding issue should be settled : the third slot on the podium behind Jan Ullrich , which is a straight fight between the Kazakh Andrei Kivilev and last year \'s incumbent , Joseba Beloki .""', ""Armstrong is almost certain to win the Tour for the third year in a row in Paris tomorrow , making him only the fifth rider in history to achieve that feat .'"", 'That is unlikely , and the little spat will not stop the Stars and Stripes from flying on the Champs Elysees today for the third successive year as the Texan completes his hat - trick of Tours thanks to superlative performances in the mountains last week .\', ""Armstrong \'s third succes sive triumph on the Champs - Elysées yesterday , together with Greg LeMond \'s treble"", ""There \'s no servicing to do , as that \'s done the night before , after the previous day \'s stage .""', 'We jump in the cars and go to the start about 11 am , take the bikes off the roof racks again , stack them by the team bus and then stand around making sure no one steals them .\', ""Lance Armstrong \'s victory was not complete until he had climbed the podium to hear the Star - Spangled Banner yesterday but the road had begun to turn yellow for him 13 days ago when he glanced back at Jan Ullrich at the foot of l\'Alpe d\'Huez , saw the German was vulnerable and stamped on the pedals to prove it was no optical illusion .""', ""The pair were inseparable yesterday , as they had been for most of the five stages since the Pyrenees , but Zabel is the faster man and finished in front at the two intermediate sprints .'"", 'Yesterday , as is traditional , the teams pedalled up and down the Champs after the presentations .\', ""After three weeks of epic pedalling , expending up to 10,000 calories of energy a day , Lance Armstrong finally made it to the front page of his country \'s most prestigious newspaper at the weekend .""', 'It was a rare moment of wider national recognition for a sports star whose Tour exploits may make him the talk of continental Europe each summer but whose deeds are followed from across the Atlantic by only a niche group of fans , with Armstrong eclipsed in the US media by the latest home - run heroics of the baseball sluggers and the upcoming gridiron training camps .\', ""I t \'s over - another Tour de France successfully negotiated , and with my man Lance Armstrong taking the yellow jersey for the third time running ."", ""It \'s been a tough few weeks , mind - we \'re usually out at the team \'s truck by 7 am each day , unloading the bikes , putting them on top of the race cars and pumping the tyres ."", ""The Tour de France \'s victory rostrum is designed in trompe l\'oeil style to resemble a yellow road winding up the Champs Elysées to the Arc de Triomphe ."", ""Armstrong \'s third victory is simply summed up .""]']"
